Iteration	Posterior	Likelihood	Prior	alpha_dip	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	branch_rates[135]	branch_rates[136]	branch_rates[137]	branch_rates[138]	branch_rates[139]	branch_rates[140]	branch_rates[141]	branch_rates[142]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	num_samp_anc	origin_time	psi	rates_dip[1]	rates_dip[2]	rates_dip[3]	rates_dip[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
1030	-424294.7	-424313.3	18.56446	1.163579	0.000927962	0.0019398	0.00348595	0.00685823	0.0102882	0.00607502	0.00971271	0.0055982	0.00267456	0.00211988	0.00267926	0.00221953	0.00461485	0.00403995	0.00834453	0.00354305	0.00429069	0.0029095	0.00150267	0.00428038	0.00166713	0.00322664	0.00825084	0.00427415	0.003511	0.00660236	0.00027176	0.00353636	0.00442581	0.00333066	0.00623647	0.00931698	0.00119207	0.00821956	0.00876909	0.000698016	0.000557232	0.0103963	0.0155345	0.000646936	0.00156958	0.00117311	0.00188679	0.00150107	0.000572776	0.000234685	0.000768942	0.00142225	0.00067586	0.00108575	0.00252457	0.00132223	0.00171788	0.00434985	0.0152962	0.00480372	0.00351259	0.00124957	0.000415257	0.00450078	0.00897923	0.00104036	0.00546524	0.00351766	0.00157014	0.00101683	0.0100381	0.00946175	0.00204011	0.00112367	0.00166376	0.00104532	3.79831e-05	0.00249522	0.000490922	3.40401e-05	0.00108424	0.0156217	0.00123683	0.00448103	0.000953424	0.00569491	0.000612472	0.00793816	0.00652233	0.00130819	0.000190781	0.000274057	0.000642908	1.68489e-05	0.000108212	0.0014325	0.00225046	0.00416467	0.000558667	0.00412191	0.00348177	0.00117371	0.000432271	0.000393876	0.000110473	0.000308753	0.0108282	0.000705446	0.0193258	0.00527408	0.0027768	8.80731e-05	0.00108141	0.00103803	0.000114589	0.0011908	0.00273438	4.52865e-05	0.000212105	4.59339e-05	0.0119236	0.00190579	0.0070423	0.00130742	0.003135	0.0125605	0.0109995	0.00497103	0.0057712	0.0126572	0.00350855	0.00505894	0.0212407	0.00653031	0.0142731	0.00560717	0.00621798	0.000704478	0.0058744	0.00189112	0.0134409	0.000506865	0.035506	0.0304672	0.0168857	0.00260688	0.004285499	0.02829347	0.129937	0.252017	0.110313	0.117948	0.286612	0.103172	0.2014031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.4837	0.0004196329	0.168391	0.520945	1.02258	2.28809	0.290137	0.163126	0.192484	0.354252	0.2296966	6.55633	34.0789	48.6313	40.4491	33.97	6.41812	6.12969	21.0595	47	16.7041	43.9741	15	45	0.8768224
1040	-424293.5	-424308	14.49014	1.166095	0.000872943	0.00190978	0.00348856	0.00638515	0.0102783	0.00730865	0.0114878	0.00578414	0.00292187	0.00182913	0.00269963	0.00236714	0.00506851	0.00435942	0.00814655	0.00372183	0.00487471	0.00196517	0.00196196	0.00432597	0.00198147	0.00321979	0.00716864	0.00465623	0.00378304	0.00699476	0.000258546	0.00597254	0.00403993	0.00350764	0.00559961	0.00903451	0.00136846	0.00892022	0.00847654	0.00202411	0.000548624	0.011592	0.016523	0.000662277	0.00175398	0.00115788	0.00167747	0.00171295	0.000671857	0.000806447	0.000815295	0.00150845	0.00078439	0.00378175	0.00250841	0.00129962	0.00175894	0.00421559	0.00610664	0.00428319	0.00964808	0.00432268	0.000175227	0.00466545	0.00880292	0.00190067	0.01076	0.0077551	0.00161245	0.00109812	0.0103189	0.0093951	0.00204383	0.00112855	0.00164194	0.000950325	5.65665e-05	0.00172222	0.000589969	1.72078e-05	0.00142336	0.014828	0.00123349	0.00410732	0.00108558	0.00276922	0.000713263	0.00812512	0.00680258	0.00102743	0.000314854	0.000353886	0.000726581	3.18913e-05	0.000111099	0.0014337	0.00201288	0.00363058	0.000485618	0.00393824	0.00335818	0.00120695	0.000501493	0.000442858	9.32333e-05	0.000470367	0.00968068	0.000775098	0.0186133	0.00577976	0.00199186	0.000148725	0.00106523	0.00108335	0.00010767	0.00162896	0.00260496	4.7248e-05	0.000129602	6.7877e-05	0.0126105	0.0011818	0.00704152	0.00124276	0.00300938	0.0108184	0.0102797	0.00478332	0.00619021	0.0119737	0.00379819	0.00583915	0.015776	0.00723115	0.0154252	0.00538696	0.00637772	0.000455453	0.00611815	0.00202937	0.0137446	0.000517623	0.0371692	0.031418	0.0168212	0.00304282	0.005254987	0.03130706	0.128916	0.255315	0.109164	0.120881	0.283626	0.102097	0.2055435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.8254	0.0003471115	0.168855	0.521555	1.02287	2.28672	0.290422	0.163427	0.192673	0.353478	0.2368505	6.55633	34.0789	48.6313	41.281	33.97	11.7965	6.12969	21.7263	47	16.7041	43.9741	15	45	0.8678193
1050	-424277.9	-424297	19.17356	1.177941	0.000958198	0.00193565	0.00362429	0.00637511	0.00960643	0.00604982	0.0109472	0.00592853	0.00289077	0.00197079	0.00261289	0.00223475	0.0049519	0.00423178	0.00856082	0.00377055	0.00475226	0.00236311	0.00169835	0.00405013	0.00187413	0.00299901	0.00150556	0.00448444	0.0038887	0.00732685	0.000357149	0.00728614	0.00476282	0.00305443	0.00734321	0.00892593	0.00236553	0.0095522	0.00842021	0.000517535	0.000579072	0.0107833	0.0155292	0.000658129	0.00183914	0.00115229	0.00161158	0.00171411	0.000592848	0.00188457	0.000741825	0.00144911	0.000685714	0.00937747	0.00241895	0.00131405	0.00180936	0.0045063	0.00434292	0.00426633	0.00169554	0.00635388	8.40269e-05	0.00444055	0.00958298	0.00186643	0.00441088	0.00629423	0.00162901	0.00104889	0.0105782	0.00899045	0.00232998	0.00118724	0.00175823	0.00119099	9.00248e-05	0.0017195	0.000393245	7.69844e-06	0.00087788	0.0149176	0.00101779	0.00408294	0.00149708	0.00354609	0.00119144	0.00789641	0.00702775	0.00123881	0.000700755	0.000477835	0.000684123	3.13703e-05	0.000125766	0.00149424	0.00102638	0.00353144	0.000481479	0.00403644	0.00327343	0.000972488	0.000580633	0.000412301	0.000111308	0.000332716	0.00968427	0.000629825	0.0233224	0.00640809	0.00204323	0.000229612	0.00109057	0.00108693	0.000106564	0.00113664	0.0027435	6.71814e-05	0.000152691	0.000100496	0.0113448	0.00156267	0.00700775	0.00130165	0.00317558	0.0116976	0.0104491	0.00479452	0.00618991	0.0118925	0.00361342	0.00666879	0.00843129	0.00717721	0.0154277	0.0043233	0.00728171	0.000353909	0.00608501	0.00174006	0.013657	0.00050852	0.0370781	0.0266623	0.0172508	0.00472173	0.004391272	0.0272128	0.130979	0.251094	0.108485	0.121587	0.28461	0.103246	0.2032721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.9217	0.0005912251	0.171033	0.524401	1.0242	2.28037	0.290422	0.163427	0.192673	0.353478	0.2304849	6.55633	34.0789	48.6313	41.281	33.97	11.7965	6.12969	20.6268	47	16.7041	43.9741	15	45	0.8819324
1060	-424285.4	-424310.8	25.39279	1.180908	0.00104084	0.00201506	0.00378484	0.00651567	0.00993678	0.00610974	0.010565	0.00557598	0.0030034	0.00201993	0.0028514	0.00227815	0.00500916	0.00415016	0.00744415	0.00338673	0.0044917	0.00375548	0.00122107	0.00419592	0.0017802	0.0030827	0.00442785	0.00476938	0.00390688	0.00737897	0.000370104	0.00658581	0.00461017	0.00337194	0.00614668	0.00923098	0.00704804	0.00887613	0.00777918	0.000735733	0.000545792	0.0103508	0.0149064	0.000675062	0.00205632	0.00119304	0.00182794	0.00179523	0.000401638	0.00673705	0.00078071	0.0016809	0.000821378	0.00506085	0.00251126	0.00128795	0.00185279	0.00448156	0.00872078	0.00496239	0.00285527	0.00553853	0.000385198	0.00414615	0.00812894	0.00227281	0.000988535	0.0045321	0.00159655	0.00111484	0.0106986	0.00979585	0.00190327	0.00131568	0.00164721	0.00112626	0.000264762	0.00266821	0.00167644	1.31154e-05	0.00062811	0.0133131	0.00155122	0.0023173	0.00116073	0.00278265	0.000744382	0.00764186	0.00597007	0.00121207	0.00077282	0.000468012	0.000705937	3.38953e-05	6.61819e-05	0.0014125	0.00103968	0.00390336	0.000462746	0.00397223	0.00299011	0.0012535	0.000402744	0.000439189	0.000106421	0.00032941	0.00922956	0.000886171	0.0154855	0.00572499	0.00200371	0.000619647	0.000896817	0.00108532	0.000118472	0.00104793	0.00259968	3.62571e-05	0.000166041	9.2439e-05	0.0109673	0.00162653	0.0068943	0.00128086	0.0034088	0.0120415	0.0107285	0.00592511	0.00621959	0.0117983	0.00378897	0.00570781	0.00668318	0.0071248	0.0142847	0.00492139	0.00682572	0.000304995	0.00646167	0.00141535	0.0143447	0.000511053	0.0373951	0.0250655	0.0173356	0.00347394	0.004312528	0.02941479	0.130979	0.251094	0.108485	0.121587	0.28461	0.103246	0.2088441	0	0	0	0	0	0	0	0	0	0	0	0	0	2	149.4772	0.0004317427	0.171576	0.525108	1.02452	2.27879	0.290422	0.163427	0.192673	0.353478	0.2382589	6.55633	34.0789	48.6313	41.281	33.97	11.0596	6.53377	20.6268	47	16.7041	43.9741	15	45	0.8765427
1070	-424296.5	-424325.8	29.37594	1.179294	0.00104706	0.00201295	0.00326147	0.00645723	0.00955235	0.00607857	0.0112692	0.00530652	0.00313148	0.00195961	0.00264652	0.00235359	0.00481944	0.00435327	0.00829508	0.00370352	0.0045594	0.00315537	0.0014358	0.00411537	0.00181699	0.00326712	0.00125719	0.00437275	0.0039606	0.00896441	0.000359529	0.00298589	0.00395437	0.00340252	0.0057144	0.00848045	0.00172297	0.00945072	0.00784647	0.00158102	0.000548993	0.0103178	0.0153979	0.000576878	0.00195336	0.00143875	0.00181298	0.00187568	0.000378285	0.00868543	0.000758539	0.00150208	0.000846878	0.00351994	0.00278851	0.00130484	0.00157391	0.00393318	0.00320928	0.00475422	0.00098865	0.00188592	0.000736434	0.00397364	0.00874642	0.0014371	0.00241644	0.0025724	0.00168173	0.00108893	0.0100296	0.00946867	0.00233641	0.00119216	0.00168017	0.00101382	0.000200274	0.00402969	0.00135906	2.76763e-05	0.000780296	0.0091742	0.000777071	0.00300602	0.00109713	0.00614527	0.00183033	0.00699273	0.00519303	0.00619875	0.000660308	0.000455098	0.000760355	2.52941e-05	8.24264e-05	0.00139187	0.000815018	0.00382501	0.000402455	0.00368468	0.00301022	0.00119561	0.00043348	0.000471405	0.000136348	0.000235362	0.00904697	0.00118667	0.00672323	0.00565448	0.00215184	0.00051452	0.000897066	0.00105557	0.000103673	0.000814994	0.00304783	4.27503e-05	7.18778e-05	0.000105781	0.011868	0.000742007	0.0071872	0.00114634	0.0034077	0.0120323	0.0102807	0.0057136	0.0056048	0.012044	0.00397381	0.00596958	0.00740833	0.00755278	0.0130013	0.0063261	0.0064277	0.000447713	0.006086	0.00149582	0.0132238	0.00057686	0.0361394	0.0232275	0.0176163	0.00462092	0.004808294	0.02822634	0.129306	0.250681	0.108307	0.121229	0.287401	0.103076	0.1934208	0	0	0	0	0	0	0	0	0	0	0	0	0	1	152.8867	0.0004259047	0.171281	0.524724	1.02435	2.27965	0.292363	0.162361	0.192364	0.352912	0.2216472	6.94132	34.0789	48.6313	40.9693	33.97	12.5918	6.53377	20.6268	47	16.7041	43.9741	15	45	0.8726519
1080	-424282.8	-424308.2	25.45506	1.164751	0.00103082	0.00193608	0.00345942	0.00693785	0.00963967	0.00699556	0.00982367	0.00589135	0.00243678	0.00199084	0.00276783	0.00213491	0.00485033	0.00442079	0.00815022	0.00332349	0.00458153	0.00261958	0.00130191	0.00419006	0.00179923	0.0030817	0.0116817	0.00450848	0.00466728	0.00956143	0.000373775	0.00308207	0.00368988	0.00265467	0.00641206	0.00890323	0.000999539	0.00953626	0.00832602	0.000961925	0.000570193	0.0100694	0.0144683	0.000659962	0.00175243	0.00146944	0.00175181	0.00175703	0.00069967	0.00481122	0.000781143	0.00156258	0.000761385	0.0148105	0.0030183	0.00130573	0.00158255	0.00418997	0.000553634	0.00484755	0.00696543	0.00160426	0.000198015	0.00455215	0.00838973	0.00133834	0.00183298	0.00241841	0.00153352	0.00105471	0.0103006	0.0094899	0.00225471	0.00117679	0.00158563	0.00108864	0.000172282	0.00205511	0.000468575	8.40775e-06	0.000824069	0.013065	0.000747232	0.00415136	0.00174569	0.00562169	0.00121884	0.0103773	0.00369509	0.00288535	0.000587155	0.000471124	0.000795966	4.44404e-05	9.4966e-05	0.00137403	0.000244879	0.00381312	0.00044591	0.0036002	0.00308395	0.00113511	0.00029913	0.000429962	0.000111494	0.000245715	0.0142507	0.00142896	0.00698442	0.0058849	0.00224568	0.000545722	0.0009882	0.00101213	8.90881e-05	0.00350693	0.00251865	4.58948e-05	0.00032191	6.32953e-05	0.0112815	0.00140112	0.00679303	0.00121645	0.00333449	0.0123523	0.0107453	0.00532224	0.00617374	0.0132443	0.00379387	0.00578844	0.00289691	0.00918776	0.0139873	0.00459042	0.0063938	0.000288046	0.00614723	0.00180288	0.0135688	0.000466945	0.0360774	0.0206461	0.0179421	0.00554308	0.004915188	0.03048454	0.129305	0.251288	0.108306	0.122633	0.285394	0.103075	0.200998	0	0	0	0	0	0	0	0	0	0	0	0	0	2	152.3303	0.0004014751	0.168607	0.521229	1.02271	2.28745	0.292363	0.162361	0.192364	0.352912	0.2314825	6.61157	34.0789	48.6313	40.9693	33.97	15.0668	6.53377	20.6268	47	19.1886	43.9741	15	45	0.8683074
1090	-424275.7	-424298.7	23.00669	1.181646	0.00101632	0.00197783	0.00360924	0.0061378	0.00893818	0.00610718	0.0104672	0.00541869	0.00284508	0.00210069	0.00268796	0.00230353	0.00468166	0.00412444	0.00791639	0.0037596	0.00446638	0.0158468	0.00111701	0.00394372	0.00171158	0.0031138	0.0048848	0.00434193	0.00497228	0.00910006	0.000340245	0.00353112	0.0038151	0.00275913	0.00592333	0.00936427	0.000399646	0.00939273	0.00807642	0.00854345	0.000539813	0.0104836	0.0151156	0.000688268	0.00159421	0.00137566	0.00181174	0.00203039	0.000719931	0.00864613	0.000735561	0.00151187	0.000742105	0.011893	0.0029511	0.00133212	0.00160049	0.00403417	0.00192626	0.0043857	0.00397552	0.00400765	0.000181623	0.00388764	0.0102597	0.00137762	0.00177812	0.00133543	0.00151799	0.00095394	0.0106681	0.00978332	0.00218495	0.0012094	0.00168292	0.000994818	0.000294128	0.00159369	0.00116257	9.29847e-06	0.0009168	0.0114925	0.000191325	0.00135161	0.0018061	0.00399088	0.00150448	0.0104566	0.00363255	0.00756936	0.000639125	0.000470351	0.00076243	4.23809e-05	8.74613e-05	0.00123081	0.00035017	0.00369896	0.000428119	0.00374833	0.00307546	0.0012288	0.000446041	0.000438173	0.000117481	0.000250826	0.0144094	0.00164167	0.00413452	0.00579374	0.00187035	0.000359892	0.00102681	0.00106678	0.000111414	0.00398659	0.00205367	3.46448e-05	0.000174979	8.76685e-05	0.0113296	0.00184655	0.00700921	0.00132224	0.00367422	0.0127808	0.0104444	0.00533115	0.00607165	0.0125787	0.00339154	0.00562998	0.00458118	0.00648473	0.0125801	0.00587345	0.00744384	0.000485858	0.00596999	0.00161167	0.0195205	0.000458529	0.0355809	0.0202288	0.0187374	0.00624731	0.004700896	0.03235649	0.127258	0.251879	0.10856	0.122921	0.286065	0.103317	0.2059968	0	0	0	0	0	0	0	0	0	0	0	0	0	2	153.3154	0.0004526762	0.171711	0.525283	1.02461	2.2784	0.292363	0.162361	0.192364	0.352912	0.2383533	6.61157	34.0789	48.6313	40.9693	33.97	15.0668	6.53377	20.6268	47	19.1886	43.9741	15	45	0.8642499
1100	-424290.6	-424314.5	23.87946	1.193854	0.00106642	0.0019735	0.00330562	0.00635628	0.00957274	0.00772194	0.0109986	0.00585774	0.00274241	0.00205947	0.00264966	0.00227984	0.00495432	0.00398309	0.00809221	0.00332224	0.00479979	0.012024	0.00141565	0.0042091	0.00185041	0.00339616	0.00280304	0.00444086	0.00456732	0.00933791	0.000320696	0.00220319	0.00370061	0.00336763	0.00604944	0.00924654	0.000284714	0.00939552	0.00916339	0.00259132	0.000520826	0.0105877	0.0161995	0.000710434	0.00187455	0.00122968	0.00207528	0.0019782	0.00080352	0.00466425	0.000804566	0.00147802	0.000642007	0.00552535	0.00302361	0.0012938	0.00179438	0.00406611	0.00326421	0.00456527	0.00280624	0.00392998	4.22451e-05	0.00436799	0.009391	0.00118463	0.00329346	0.0016336	0.0016208	0.00110112	0.0103012	0.00952703	0.0023162	0.00128006	0.00137911	0.00098942	0.00028134	0.00121863	0.000595099	1.81009e-05	0.000758475	0.0128901	0.000293546	0.00172122	0.00209336	0.00465464	0.00149834	0.00819964	0.00343199	0.00677557	0.000727529	0.000486409	0.000653553	4.29778e-05	0.000103866	0.00137901	0.000457448	0.00336434	0.000366776	0.00426044	0.00310474	0.00127221	0.000340755	0.00048784	8.04452e-05	0.000211695	0.0147311	0.00177724	0.0063013	0.00591204	0.00229662	0.000290082	0.00104802	0.00106942	9.75753e-05	0.00454751	0.00231619	3.43731e-05	4.19495e-05	9.92164e-05	0.0105181	0.00208312	0.00686589	0.0011257	0.00352661	0.0133341	0.0088381	0.0061269	0.00576546	0.0132106	0.00333428	0.00650253	0.00404463	0.0061919	0.0132472	0.00591896	0.00774049	0.000398239	0.00557551	0.00174399	0.0196143	0.000394299	0.0351751	0.0174841	0.0188373	0.00337688	0.004549264	0.03682204	0.127258	0.251879	0.10856	0.122921	0.286065	0.103317	0.1930916	0	0	0	0	0	0	0	0	0	0	0	0	0	2	157.0672	0.0007822207	0.173937	0.52816	1.02593	2.27197	0.292466	0.162418	0.19208	0.353036	0.2299136	6.61157	34.0789	48.6313	40.9693	33.97	15.2359	6.53377	20.6268	47	19.1886	43.9741	15	45	0.839844
1110	-424269.9	-424295.5	25.60341	1.177764	0.00101738	0.00194873	0.00310645	0.00649894	0.00834628	0.00680554	0.0105508	0.00551662	0.00268096	0.00200627	0.00286695	0.00227076	0.00506081	0.00426907	0.0082048	0.00377287	0.00465232	0.0066993	0.00115595	0.00430993	0.00181371	0.00311698	0.00636436	0.0040542	0.00514414	0.00898033	0.000325568	0.00147963	0.00414782	0.00309057	0.00618316	0.00890441	0.000227394	0.009254	0.00743761	0.0048561	0.000547775	0.0102008	0.0149032	0.000641362	0.00202642	0.00114343	0.00232825	0.00206857	0.000784433	0.00268257	0.000779108	0.00159023	0.000822076	0.0036419	0.00321	0.00132268	0.00169927	0.00407434	0.0095995	0.00497259	0.00505046	0.00408634	3.83384e-05	0.00446842	0.0079377	0.00161883	0.00226919	0.00484483	0.00149631	0.00117146	0.00984323	0.00999532	0.00205885	0.00116978	0.00143172	0.00102437	0.000319034	0.00131934	0.00159336	5.26383e-06	0.000612051	0.0138896	0.000209654	0.00138547	0.00164396	0.00468864	0.00212434	0.00783535	0.00386979	0.00353692	0.000626975	0.000339388	0.000702405	3.62358e-05	5.50605e-05	0.00134879	0.000181747	0.00333612	0.000367921	0.00371233	0.00320857	0.00116333	0.000359018	0.000512845	0.000122071	0.000173458	0.0125571	0.00162295	0.0096877	0.00588604	0.00198166	0.000345795	0.00104781	0.00105395	0.000108889	0.00595082	0.00219766	4.52763e-05	0.000105237	4.6003e-05	0.0112277	0.00143346	0.00683117	0.00123564	0.00367018	0.0121886	0.00958033	0.00559696	0.0061481	0.0127321	0.00327657	0.0045364	0.00308866	0.00819741	0.0126201	0.00501564	0.00701789	0.000448324	0.0058676	0.00159576	0.019255	0.00044679	0.0356332	0.0178925	0.0177762	0.00361758	0.004424454	0.02006762	0.131317	0.250236	0.109483	0.12212	0.2842	0.102643	0.1925498	0	0	0	0	0	0	0	0	0	0	0	0	0	3	156.6292	0.0003591491	0.171	0.524359	1.02418	2.28046	0.291559	0.161914	0.194587	0.351941	0.2126174	6.61157	34.0789	48.6313	40.9693	33.97	15.2359	5.61253	20.6268	47	19.1886	43.9741	15	45	0.9056163
1120	-424276.1	-424296.7	20.58908	1.180588	0.00106233	0.00184865	0.00322536	0.00633445	0.00897552	0.00640892	0.0113287	0.00572678	0.00294465	0.00187612	0.0027608	0.00222096	0.00504404	0.00412082	0.00841092	0.00368188	0.00466427	0.00893163	0.00146987	0.00416147	0.00165997	0.00304368	0.00151204	0.00407741	0.00477954	0.00910007	0.000257052	0.00231905	0.00429137	0.00298572	0.00565511	0.0101112	0.00187856	0.00809512	0.00829608	0.00250988	0.000544171	0.010298	0.0142416	0.000659661	0.00190863	0.00131138	0.00206413	0.00216028	0.000780259	0.00192866	0.000777129	0.00156604	0.000751336	0.00784179	0.00298638	0.00136085	0.00155726	0.00376669	0.00234967	0.00493162	0.00190078	0.00601847	3.97828e-05	0.00432766	0.00833738	0.00147129	0.0027276	0.0119078	0.0015793	0.00108783	0.0102761	0.00999675	0.00224794	0.00121021	0.00154961	0.000975586	0.000154377	0.00188806	0.000835594	9.82332e-06	0.000757053	0.0141195	0.000355799	0.000799648	0.00172501	0.00610864	0.00337804	0.00906395	0.00322198	0.002067	0.000804074	0.000439944	0.000815758	3.60183e-05	8.9993e-05	0.00149111	0.000217223	0.00381927	0.000500045	0.00364273	0.00376614	0.00101579	0.000367126	0.000494829	0.000143759	0.00017796	0.0187032	0.0018976	0.00422998	0.00600781	0.00223924	0.00013142	0.0010729	0.00103576	9.89829e-05	0.0105149	0.00222223	5.6071e-05	5.75435e-05	0.00017127	0.0117077	0.00158565	0.0072066	0.00115081	0.00362301	0.0128106	0.0135205	0.00527685	0.00624014	0.0131102	0.00347283	0.00605386	0.00274245	0.00992692	0.0130562	0.00483076	0.00768636	0.000411278	0.00596911	0.00170129	0.0209487	0.000376899	0.0361726	0.0192086	0.0187842	0.00398818	0.004723715	0.02537881	0.131317	0.250236	0.109483	0.12212	0.2842	0.102643	0.2083564	0	0	0	0	0	0	0	0	0	0	0	0	0	1	156.6855	0.0002765661	0.171518	0.525032	1.02449	2.27896	0.291559	0.161914	0.194587	0.351941	0.2337352	6.61157	34.0789	48.6313	40.9693	33.97	15.2359	7.02709	20.6268	47	19.1886	43.9741	15	45	0.8914207
1130	-424283.9	-424305.4	21.41844	1.166341	0.00113711	0.00203728	0.00339619	0.00654685	0.00918012	0.00708716	0.0100613	0.00571644	0.00280125	0.00205051	0.00278075	0.00218902	0.00473433	0.00413165	0.0078299	0.0037037	0.0045558	0.0126115	0.00127612	0.00406331	0.00199297	0.00297312	0.0024351	0.00415105	0.0043719	0.00817454	0.000274375	0.00115573	0.00363416	0.00318699	0.00524788	0.00858231	0.00561123	0.00924351	0.00898275	0.00144099	0.000564224	0.0106741	0.0151652	0.000654858	0.00173349	0.00137443	0.00236409	0.00225168	0.000883367	0.00272105	0.00078379	0.00192265	0.000978386	0.00317759	0.00286785	0.00133473	0.00162291	0.0039244	0.00151636	0.00537061	0.000677657	0.00351458	1.82582e-05	0.00415293	0.0081706	0.00194481	0.00552129	0.00753855	0.00170657	0.00131731	0.0110384	0.00964046	0.00207982	0.00120807	0.0015708	0.00101041	0.000218006	0.00283213	0.00256346	1.14774e-05	0.000562025	0.0132096	0.000298931	0.00115501	0.00174621	0.005185	0.00322861	0.0141747	0.00322528	0.00120989	0.000913009	0.000273505	0.00092881	3.67432e-05	0.00010059	0.00122904	0.000353776	0.00364599	0.000464584	0.00391219	0.003093	0.00133488	0.000469728	0.00060471	0.00010258	0.000147977	0.0113907	0.00180476	0.0035692	0.00625723	0.00202091	0.000227021	0.00105939	0.00104501	9.47636e-05	0.00958653	0.00251402	3.49794e-05	7.83231e-05	0.00011162	0.0104133	0.00168563	0.00694489	0.0012435	0.00364533	0.0125627	0.0156697	0.00543853	0.00588467	0.0124801	0.00349843	0.0063723	0.00228385	0.00817314	0.012172	0.0052301	0.0101393	0.000388707	0.00613345	0.0015222	0.0209797	0.000484829	0.0370523	0.0203158	0.0182157	0.00511213	0.003907514	0.03464559	0.127206	0.250064	0.109408	0.122035	0.288715	0.102573	0.2151614	0	0	0	0	0	0	0	0	0	0	0	0	0	1	157.3327	0.00035299	0.1689	0.521614	1.02289	2.28659	0.289197	0.161866	0.195445	0.353492	0.249807	6.61157	34.0789	48.6313	40.5835	33.97	15.2359	6.61384	20.6268	47	19.1886	43.9741	15	45	0.8613106
